DACNAME;PLATFORM;LAUNCH_DATE;TRANS_SYSTEM;PLATFORM_TYPE;SENSOR_MODEL;SENSOR_SERIAL_NO;PI_NAME;PROJECT_NAME;Actif/Not Actif;LAST_CY_R;LAST_CY_D;DATE_LAST_DM_PSAL;LAST_CY_BR;LAST_CY_BD;DATE_LAST_DM_OXY 
coriolis;6901507;2013-12-05;ARGOS;ARVOR;SBE41CP;5013;Christine COATANOAN;CORIOLIS;NA;_;175;2020-01-09;_;_;-
coriolis;6901508;2014-05-10;ARGOS;ARVOR;SBE41CP;5014;Christine COATANOAN;CORIOLIS;NA;_;174;2020-01-09;_;_;-
coriolis;6901509;2013-12-15;ARGOS;ARVOR;SBE41CP;4552;Christine COATANOAN;CORIOLIS;NA;_;165;2020-01-09;_;_;-
coriolis;6901510;2013-05-26;IRIDIUM;PROVOR_III;SBE41CP;4445;Fabrizio D'ORTENZIO;remOcean;NA;178;_;-;_;178;-
coriolis;6901511;2013-02-17;IRIDIUM;PROVOR_III;SBE41CP;4593;Fabrizio D'ORTENZIO;remOcean;NA;279;_;-;_;279;-
coriolis;6901512;2013-04-09;IRIDIUM;PROVOR_III;SBE41CP;4446;Fabrizio D'ORTENZIO;remOcean;NA;145;_;-;_;145;-
coriolis;6901513;2013-05-08;IRIDIUM;PROVOR_III;SBE41CP;4443;Fabrizio D'ORTENZIO;RemOcean;NA;261;_;-;_;261;-
coriolis;6901514;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4597;Herve CLAUSTRE;remOcean;NA;_;037;2020-11-02;_;037;-
coriolis;6901515;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4449;Herve CLAUSTRE;remOcean;NA;_;076;2020-11-02;_;076;-
coriolis;6901516;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4453;Herve CLAUSTRE;RemOcean;NA;_;399;2020-11-02;_;399;-
coriolis;6901517;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4454;Herve CLAUSTRE;RemOcean;NA;_;105;2020-11-02;_;105;-
coriolis;6901518;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4583;Herve CLAUSTRE;RemOcean;NA;_;101;2020-11-02;_;101;-
coriolis;6901519;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;4591;Herve CLAUSTRE;remOcean;NA;_;175;2020-11-02;_;175;-
coriolis;6901520;2013-04-17;IRIDIUM;PROVOR_III;SBE41CP;3980;Herve CLAUSTRE;RemOcean;NA;_;064;2020-11-02;_;064;-
coriolis;6901521;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;3978;Fabrizio D'ORTENZIO;remOcean;NA;_;068;2020-11-06;_;068;-
coriolis;6901522;2013-05-14;IRIDIUM;PROVOR_III;SBE41CP;3983;Fabrizio D'ORTENZIO;remOcean;NA;_;005;2020-11-06;_;004;-
coriolis;6901523;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;4587;Fabrizio D'ORTENZIO;remOcean;NA;_;156;2020-11-06;_;156;-
coriolis;6901524;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;4598;Fabrizio D'ORTENZIO;RemOcean;NA;_;340;2020-11-06;_;340;-
coriolis;6901525;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;3240;Fabrizio D'ORTENZIO;remOcean;NA;_;362;2020-11-06;_;362;-
coriolis;6901526;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;4452;Fabrizio D'ORTENZIO;remOcean;NA;_;023;2018-09-27;_;023;-
coriolis;6901527;2013-05-14;IRIDIUM;PROVOR_III;SBE41CP;3238;Fabrizio D'ORTENZIO;RemOcean;NA;_;359;2020-11-06;_;359;-
coriolis;6901528;2013-05-15;IRIDIUM;PROVOR_III;SBE41CP;4447;Fabrizio D'ORTENZIO;remOcean;NA;186;_;-;_;186;-
coriolis;6901529;2013-05-25;IRIDIUM;PROVOR_III;SBE41CP;4724;Fabrizio D'ORTENZIO;RemOcean;NA;137;_;-;_;137;-
coriolis;6901541;2013-08-01;ARGOS;ARVOR;SBE41CP;4571;Fabien DURAND;SRI_LANKA;NA;_;128;2019-03-28;_;_;-
coriolis;6901542;2014-02-04;ARGOS;ARVOR;SBE41CP;4575;Christophe MAES;AMOP;NA;_;127;2018-01-25;_;_;-
coriolis;6901543;2013-11-30;ARGOS;ARVOR;SBE41CP;4567;Sabrina SPEICH;GOODHOPE;NA;_;136;2020-04-16;_;_;-
coriolis;6901544;2014-02-04;ARGOS;ARVOR;SBE41CP;4568;Christophe MAES;AMOP;NA;_;117;2018-01-25;_;_;-
coriolis;6901545;2013-08-01;ARGOS;ARVOR;SBE41CP;4569;Fabien DURANT;SRI_LANKA;NA;_;123;2019-03-29;_;_;-
coriolis;6901546;2013-12-02;ARGOS;ARVOR;SBE41CP;4570;Sabrina SPEICH;GOODHOPE;NA;_;129;2020-04-16;_;_;-
coriolis;6901547;2013-09-07;ARGOS;ARVOR;SBE41CP;4996;Sabrina SPEICH;GOODHOPE;NA;_;182;2020-03-20;_;_;-
coriolis;6901548;2013-11-29;ARGOS;ARVOR;SBE41CP;4997;Sabrina SPEICH;GOODHOPE;NA;_;185;2020-03-20;_;_;-
coriolis;6901549;2013-11-30;ARGOS;ARVOR;SBE41CP;4998;Sabrina SPEICH;GOODHOPE;NA;_;183;2020-04-16;_;_;-
coriolis;6901550;2013-12-03;ARGOS;ARVOR;SBE41CP;4999;Sabrina SPEICH;GOODHOPE;NA;_;182;2020-03-20;_;_;-
coriolis;6901552;2014-02-25;ARGOS;ARVOR;SBE41CP;5001;Christine COATANOAN;CORIOLIS;NA;_;156;2020-01-09;_;_;-
coriolis;6901553;2014-02-27;ARGOS;ARVOR;SBE41CP;5002;Christine COATANOAN;CORIOLIS;NA;_;168;2020-01-09;_;_;-
coriolis;6901554;2014-05-14;ARGOS;ARVOR;SBE41CP;5003;Christine COATANOAN;CORIOLIS;NA;_;165;2020-01-09;_;_;-
coriolis;6901556;2014-02-17;ARGOS;ARVOR;SBE41CP;5005;Christine COATANOAN;CORIOLIS;NA;_;176;2020-01-09;_;_;-
coriolis;6901557;2014-12-06;ARGOS;ARVOR;SBE41CP;5197;Fabien DURAND;GMMC;NA;_;190;2019-03-28;_;_;-
coriolis;6901558;2014-12-06;ARGOS;ARVOR;SBE41CP;5198;Fabien DURAND;GMMC;NA;_;183;2019-03-28;_;_;-
coriolis;6901559;2014-12-07;ARGOS;ARVOR;SBE41CP;5199;Fabien DURAND;GMMC;NA;_;193;2019-03-29;_;_;-
coriolis;6901560;2014-12-07;ARGOS;ARVOR;SBE41CP;5200;Fabien DURAND;GMMC;NA;_;194;2019-03-28;_;_;-
coriolis;6901561;2014-12-07;ARGOS;ARVOR;SBE41CP;5354;Fabien Durand;GMMC-SAGAR;NA;_;136;2017-03-17;_;_;-
coriolis;6901562;2014-12-10;ARGOS;ARVOR;SBE41CP;5356;Fabien DURAND;GMMC;NA;_;185;2019-03-28;_;_;-
coriolis;6901563;2015-03-28;ARGOS;ARVOR;SBE41CP;5357;Bernard BOURLES;PIRATA;NA;_;158;2020-02-26;_;_;-
coriolis;6901564;2014-06-06;ARGOS;ARVOR;SBE41CP;5358;Virginie THIERRY;GMMC;NA;188;153;2018-09-05;_;_;-
coriolis;6901565;2014-06-05;ARGOS;ARVOR;SBE41CP;5388;Virginie THIERRY;GMMC;NA;180;140;2018-09-25;_;_;-
coriolis;6901566;2014-06-09;ARGOS;ARVOR;SBE41CP;5389;Virginie THIERRY;GMMC;NA;190;091;2017-03-06;_;_;-
coriolis;6901567;2014-05-23;ARGOS;ARVOR;SBE41CP;5390;Virginie THIERRY;GMMC;NA;175;154;2018-09-05;_;_;-
coriolis;6901568;2014-06-02;ARGOS;ARVOR;SBE41CP;5391;Virginie THIERRY;GMMC;NA;176;153;2018-08-24;_;_;-
coriolis;6901569;2014-05-28;ARGOS;ARVOR;SBE41CP;5355;Virginie THIERRY;GMMC;NA;182;154;2018-08-24;_;_;-
coriolis;6901570;2014-05-31;ARGOS;ARVOR;SBE41CP;5448;Virginie THIERRY;GMMC-GEOVIDE;NA;_;079;2017-01-05;_;_;-
coriolis;6901573;2015-09-29;IRIDIUM;PROVOR_III;SBE41CP;5342;Herve CLAUSTRE;remOcean;NA;176;_;-;_;176;-
coriolis;6901574;2015-01-20;IRIDIUM;PROVOR_III;SBE41CP;4714;Herve CLAUSTRE;RemOcean;NA;_;176;2020-06-17;_;176;-
coriolis;6901575;2015-04-24;IRIDIUM;PROVOR_III;SBE41CP;4718;Herve CLAUSTRE;remOcean;NA;_;358;2020-06-17;358;_;-
coriolis;6901576;2014-12-09;IRIDIUM;PROVOR_III;SBE41CP;4712;Herve CLAUSTRE;RemOcean;NA;_;244;2020-06-17;_;244;-
coriolis;6901577;2015-09-30;IRIDIUM;PROVOR_III;SBE41CP;4722;Herve CLAUSTRE;remOcean;NA;060;_;-;_;060;-
coriolis;6901578;2015-05-09;IRIDIUM;PROVOR_III;SBE41CP;4727;Herve CLAUSTRE;remOcean;NA;_;362;2020-06-17;_;362;-
coriolis;6901579;2015-01-20;IRIDIUM;PROVOR_III;SBE41CP;4728;Herve CLAUSTRE;remOcean;NA;_;177;2020-06-17;_;177;-
coriolis;6901580;2015-01-24;IRIDIUM;PROVOR_III;SBE41CP;4713;Herve CLAUSTRE;remOcean;NA;002;155;2020-06-23;_;155;-
coriolis;6901581;2015-01-21;IRIDIUM;PROVOR_III;SBE41CP;4721;Herve CLAUSTRE;remOcean;NA;353;319;2020-06-23;_;353;-
coriolis;6901582;2014-12-09;IRIDIUM;PROVOR_III;SBE41CP;4448;Herve CLAUSTRE;remOcean;NA;_;325;2020-06-23;_;325;-
coriolis;6901583;2015-04-25;IRIDIUM;PROVOR_III;SBE41CP;4595;Herve CLAUSTRE;remOcean;NA;_;311;2020-06-23;_;311;-
coriolis;6901584;2015-05-09;IRIDIUM;PROVOR_III;SBE41CP;4719;Herve CLAUSTRE;remOcean;NA;039;362;2020-06-23;_;362;-
coriolis;6901585;2014-12-10;IRIDIUM;PROVOR_III;SBE41CP;4720;Herve CLAUSTRE;remOcean;NA;_;232;2020-06-23;_;232;-
coriolis;6901586;2014-03-14;ARGOS;ARVOR;SBE41CP;5469;Stephanie LOUAZEL;Physindien;NA;_;138;2020-02-06;_;_;-
coriolis;6901587;2014-03-17;ARGOS;ARVOR;SBE41CP;5470;Stephanie LOUAZEL;CORIOLIS;NA;_;173;2020-02-06;_;_;-
coriolis;6901588;2014-11-29;ARGOS;ARVOR;SBE41CP;5471;Christine COATANOAN;CORIOLIS;NA;_;136;2020-01-09;_;_;-
coriolis;6901589;2014-06-24;ARGOS;ARVOR;SBE41CP;5472;Virginie THIERRY;GMMC-GEOVIDE;NA;_;133;2018-06-05;_;_;-
coriolis;6901590;2014-02-03;ARGOS;ARVOR;SBE41CP;5473;Christine COATANOAN;CORIOLIS;NA;_;140;2020-02-07;_;_;-
coriolis;6901591;2014-02-01;ARGOS;ARVOR;SBE41CP;5474;Christine COATANOAN;CORIOLIS;NA;_;137;2020-02-07;_;_;-
coriolis;6901592;2014-06-09;ARGOS;PROVOR;SBE41CP;5183;Virginie THIERRY;GMMC;NA;092;_;-;092;_;-
coriolis;6901593;2014-06-06;ARGOS;PROVOR;SBE41CP;5184;Virginie THIERRY;GMMC;NA;_;128;2018-01-29;_;128;2018-11-14
coriolis;6901595;2015-06-18;ARGOS;PROVOR;SBE41CP;5187;Virginie THIERRY;RREX;NA;_;022;2018-06-05;_;022;2018-11-14
coriolis;6901596;2014-08-22;ARGOS;PROVOR;SBE41CP;5192;Laurent COPPOLA;GMMC;NA;163;_;-;_;163;2020-05-13
coriolis;6901597;2013-11-17;IRIDIUM;ARVOR_D;SBE41CP;2821;Vincent DUTREUIL et Serge LE RESTE;NAOS;NA;_;089;2018-06-05;089;_;-
coriolis;6901598;2013-12-14;ARGOS;ARVOR;SBE41CP;3302;Christine COATANOAN;CORIOLIS;NA;_;207;2020-01-09;_;_;-
coriolis;6901599;2014-02-20;ARGOS;ARVOR;SBE41CP;4573;Christophe MAES;AMOP;NA;_;117;2018-01-25;_;_;-
coriolis;69016;1998-05-12;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;BSH;NA;_;108;2006-02-07;_;_;-
coriolis;6901600;2014-08-22;IRIDIUM;PROVOR_III;SBE41CP;5351;Fabrizio D'ORTENZIO;NAOS;NA;104;_;-;_;104;-
coriolis;6901601;2018-07-04;IRIDIUM;ARVOR_D;SBE41CP_V2;6756;Virginie THIERRY;GMMC OVIDE;NA;061;_;-;061;_;-
coriolis;6901602;2015-07-03;IRIDIUM;ARVOR_D;SBE41CP_V2;6757;Virginie THIERRY;NAOS;NA;_;033;2018-06-05;_;033;2018-11-14
coriolis;6901603;2017-08-06;IRIDIUM;ARVOR_D;SBE41CP;6758;Virginie THIERRY;NAOS;NA;_;012;2018-06-08;_;012;2018-11-15
coriolis;6901604;2020-07-12;IRIDIUM;ARVOR_D;SBE41CP;6759;Damien DESBRUYERES;OVIDE;NA;014;_;-;014;_;-
coriolis;6901605;2014-02-11;IRIDIUM;PROVOR_III;SBE41CP;5345;Fabrizio D'ORTENZIO;NAOS;NA;052;_;-;_;052;-
coriolis;6901607;2014-09-14;ARGOS;ARVOR;SBE41CP;n/a;Serge LE RESTE;NAOS;NA;_;010;2019-04-08;_;_;-
coriolis;6901608;2014-09-14;ARGOS;ARVOR;SBE41CP;n/a;Serge LE RESTE;NAOS;NA;_;010;2019-04-08;_;_;-
coriolis;6901609;2015-03-21;ARGOS;ARVOR;SBE41CP;5464;Serge LE RESTE;NAOS,PIRATA;NA;158;153;2019-04-08;_;_;-
coriolis;6901610;2015-03-22;ARGOS;ARVOR;SBE41CP;n/a;S. Le Reste;NAOS;NA;_;126;2019-04-08;_;_;-
coriolis;6901611;2016-04-01;ARGOS;ARVOR;SBE41CP;5468;Bernard BOURLES;PIRATA;NA;193;178;2020-02-26;_;_;-
coriolis;6901612;2014-04-24;ARGOS;ARVOR;SBE41CP;5482;Bernard BOURLES;PIRATA;NA;_;111;2017-11-17;_;_;-
coriolis;6901613;2014-04-25;ARGOS;ARVOR;SBE41CP;5488;Bernard BOURLES;PIRATA;NA;_;057;2018-02-16;_;_;-
coriolis;6901614;2014-05-08;ARGOS;ARVOR;SBE41CP;5491;Bernard BOURLES;PIRATA;NA;_;166;2020-02-26;_;_;-
coriolis;6901616;2014-05-17;ARGOS;ARVOR;SBE41CP;5493;Bernard BOURLES;PIRATA;NA;_;169;2020-02-26;_;_;-
coriolis;6901617;2014-05-19;ARGOS;ARVOR;SBE41CP;5494;Bernard BOURLES;PIRATA;NA;_;123;2017-11-17;_;_;-
coriolis;6901618;2014-11-29;ARGOS;ARVOR;SBE41CP;5495;Christine COATANOAN;CORIOLIS;NA;185;184;2020-01-09;_;_;-
coriolis;6901619;2015-01-26;ARGOS;ARVOR;SBE41CP;5496;Christine COATANOAN;CORIOLIS;NA;184;177;2020-04-20;_;_;-
coriolis;6901620;2015-05-15;ARGOS;ARVOR;SBE41CP;5497;Christine COATANOAN;CORIOLIS;NA;174;165;2020-01-09;_;_;-
coriolis;6901621;2014-09-06;ARGOS;ARVOR;SBE41CP;5557;Christine COATANOAN;CORIOLIS;NA;_;188;2020-04-20;_;_;-
coriolis;6901622;2014-12-16;ARGOS;ARVOR;SBE41CP;5558;Christine COATANOAN;CORIOLIS;NA;_;172;2020-01-10;_;_;-
coriolis;6901623;2014-10-22;ARGOS;ARVOR;SBE41CP;5559;n/a;CORIOLIS;NA;190;186;2020-08-26;_;_;-
coriolis;6901624;2014-12-01;ARGOS;ARVOR;SBE41CP;5560;n/a;CORIOLIS;NA;_;167;2020-01-10;_;_;-
coriolis;6901625;2015-05-05;ARGOS;ARVOR;SBE41CP;5561;Christine COATANOAN;CORIOLIS;NA;182;166;2020-01-10;_;_;-
coriolis;6901626;2014-12-05;ARGOS;ARVOR;SBE41CP;5562;Christine COATANOAN;CORIOLIS;NA;_;171;2020-04-21;_;_;-
coriolis;6901627;2014-06-10;IRIDIUM;ARVOR;SBE41CP_V2;5654;Virginie THIERRY;EAIMS;NA;_;126;2018-09-21;011;126;2018-11-14
coriolis;6901628;2015-06-14;IRIDIUM;ARVOR;SBE41CP;5653;Virginie THIERRY;EAIMS;NA;_;007;2018-06-05;_;007;-
coriolis;6901629;2014-10-19;ARGOS;ARVOR;SBE41CP;5875;Christine PROVOST;SHACKELTON;NA;110;_;-;_;_;-
coriolis;6901630;2014-10-20;ARGOS;ARVOR;SBE41CP;5876;Christine PROVOST;SHACKELTON;NA;095;_;-;_;_;-
coriolis;6901631;2014-05-23;IRIDIUM;ARVOR_D;SBE41CP;n/a;Vincent DUTREUIL et Serge LE RESTE;NAOS;NA;_;032;2018-06-05;_;032;2018-11-14
coriolis;6901632;2014-05-31;IRIDIUM;ARVOR_D;SBE41CP;n/a;Vincent DUTREUIL et Serge LE RESTE;NAOS;NA;_;142;2018-06-05;_;120;2018-11-14
coriolis;6901633;2014-10-19;ARGOS;ARVOR;SBE41CP;5877;Christine PROVOST;SHACKELTON;NA;109;_;-;_;_;-
coriolis;6901634;2014-12-05;ARGOS;ARVOR;SBE41CP;5878;Sabrina SPEICH;GOODHOPE;NA;_;131;2020-04-16;_;_;-
coriolis;6901635;2014-12-06;ARGOS;ARVOR;SBE41CP;5880;Sabrina SPEICH;GOODHOPE;NA;_;141;2020-03-20;_;_;-
coriolis;6901636;2014-12-07;ARGOS;ARVOR;SBE41CP;5881;Sabrina SPEICH;GOODHOPE;NA;_;137;2020-04-16;_;_;-
coriolis;6901637;2014-12-08;ARGOS;ARVOR;SBE41CP;5882;Sabrina SPEICH;GOODHOPE;NA;_;144;2020-03-20;_;_;-
coriolis;6901638;2014-12-08;ARGOS;ARVOR;SBE41CP;5883;Sabrina SPEICH;GOODHOPE;NA;_;144;2020-03-20;_;_;-
coriolis;6901639;2014-12-09;ARGOS;ARVOR;SBE41CP;5885;Sabrina SPEICH;GOODHOPE;NA;_;144;2020-03-20;_;_;-
coriolis;6901640;2014-12-09;ARGOS;ARVOR;SBE41CP;5886;Sabrina SPEICH;GOODHOPE;NA;_;143;2020-03-20;_;_;-
coriolis;6901641;2014-12-10;ARGOS;ARVOR;SBE41CP;5887;Sabrina SPEICH;GOODHOPE;NA;_;141;2020-03-20;_;_;-
coriolis;6901642;2014-12-10;ARGOS;ARVOR;SBE41CP;5888;Sabrina SPEICH;GOODHOPE;NA;_;135;2020-04-16;_;_;-
coriolis;6901643;2014-12-10;ARGOS;ARVOR;SBE41CP;5889;Sabrina SPEICH;GOODHOPE;NA;_;147;2020-03-20;_;_;-
coriolis;6901644;2015-02-13;ARGOS;ARVOR;SBE41CP;5890;Sabrina SPEICH;GOODHOPE;NA;_;141;2020-04-16;_;_;-
coriolis;6901645;2015-02-14;ARGOS;ARVOR;SBE41CP;5891;Sabrina SPEICH;GOODHOPE;NA;_;001;2017-05-17;_;_;-
coriolis;6901646;2014-06-15;IRIDIUM;PROVOR_III;SBE41CP;3971;Herve CLAUSTRE;remOcean;NA;252;_;-;_;252;-
coriolis;6901647;2014-06-09;IRIDIUM;PROVOR_III;SBE41CP;5341;Virginie THIERRY;GMMC;NA;357;_;-;_;357;-
coriolis;6901648;2014-07-07;IRIDIUM;PROVOR_III;SBE41CP;5347;Pascal CONAN;GMMC;NA;189;_;-;_;189;-
coriolis;6901649;2014-07-15;IRIDIUM;PROVOR_III;SBE41CP;5346;Laurent COPPOLA;GMMC;NA;188;_;-;_;188;-
coriolis;6901650;2015-05-07;IRIDIUM;PROVOR_III;SBE41CP;5348;Jean-Baptiste SALLEE;GMMC_CNES;NA;122;_;-;_;122;-
coriolis;6901651;2014-10-19;IRIDIUM;PROVOR_III;SBE41CP_V2;5911;Christine PROVOST;remOcean;NA;010;_;-;_;010;-
coriolis;6901653;2014-07-07;IRIDIUM;PROVOR_III;SBE41CP;5343;Pascal CONAN;GMMC;NA;249;_;-;_;249;-
coriolis;6901654;2015-05-07;IRIDIUM;PROVOR_III;SBE41CP_V2;6016;Herve CLAUSTRE;remOcean;NA;_;417;2020-11-02;_;417;-
coriolis;6901655;2014-08-02;IRIDIUM;PROVOR_III;SBE41CP;5345;Fabrizio D'ORTENZIO;NAOS;NA;_;081;2018-09-25;_;081;-
coriolis;6901656;2015-03-02;IRIDIUM;PROVOR_III;SBE41CP_V2;5662;Thierry MOUTIN;GMMC_CNES;A;274;233;2020-02-06;274;222;-
coriolis;6901657;2018-06-24;IRIDIUM;PROVOR_III;SBE41CP_V2;5912;Fabrizio D'ORTENZIO;NAOS;NA;084;_;-;084;061;-
coriolis;6901658;2015-03-20;IRIDIUM;PROVOR_III;SBE41CP_V2;5914;Thierry MOUTIN;GMMC_CNES;NA;_;148;2020-02-06;_;148;-
coriolis;6901659;2015-10-13;IRIDIUM;PROVOR_III;SBE41CP_V2;5916;Herve CLAUSTRE;remOcean;NA;_;089;2020-11-02;_;089;-
coriolis;6901660;2015-03-28;IRIDIUM;PROVOR_III;SBE41CP_V2;6018;Thierry MOUTIN;GMMC_CNES;A;265;224;2020-02-07;265;_;-
coriolis;6901661;2015-02-12;ARGOS;ARVOR;SBE41CP_V2;6010;Sabrina SPEICH;GOODHOPE;NA;_;177;2020-04-16;_;_;-
coriolis;6901662;2015-02-14;ARGOS;ARVOR;SBE41CP_V2;6011;Sabrina SPEICH;GOODHOPE;NA;_;170;2020-03-20;_;_;-
coriolis;6901663;2015-03-11;ARGOS;ARVOR;SBE41CP_V1.3;4008;Christophe MAES;OUTPACE;NA;188;179;2020-05-12;_;_;-
coriolis;6901664;2015-03-12;ARGOS;ARVOR;SBE41CP_V2;6043;Christophe MAES;OUTPACE;NA;_;176;2020-05-12;_;_;-
coriolis;6901665;2015-10-29;ARGOS;ARVOR;SBE41CP_V2;6051;Christine COATANOAN;Coriolis;NA;164;123;2019-04-09;_;_;-
coriolis;6901666;2015-03-13;ARGOS;ARVOR;SBE41CP_V2;6053;Christophe MAES;OUTPACE;NA;_;148;2020-05-12;_;_;-
coriolis;6901667;2015-03-13;ARGOS;ARVOR;SBE41CP_V2;6054;Christophe MAES;OUTPACE;NA;_;164;2020-05-12;_;_;-
coriolis;6901668;2015-03-20;ARGOS;ARVOR;SBE41CP_V2;6055;Christophe MAES;OUTPACE;NA;_;133;2020-05-12;_;_;-
coriolis;6901669;2015-03-22;ARGOS;ARVOR;SBE41CP_V2;6057;Christophe MAES;OUTPACE;NA;_;171;2020-05-12;_;_;-
coriolis;6901670;2015-03-22;ARGOS;ARVOR;SBE41CP_V2;6058;Christophe MAES;OUTPACE;NA;_;179;2020-05-12;_;_;-
coriolis;6901671;2015-03-28;ARGOS;ARVOR;SBE41CP_V2;6059;Christophe MAES;Coriolis;NA;_;147;2020-05-12;_;_;-
coriolis;6901672;2015-09-06;ARGOS;ARVOR;SBE41CP_V2;6042;Christine COATANOAN;Coriolis;NA;175;129;2019-04-08;_;_;-
coriolis;6901673;2015-07-26;ARGOS;ARVOR;SBE41CP_V2;6044;Sophie CRAVATTE;CORIOLIS;NA;162;084;2017-11-20;_;_;-
coriolis;6901674;2015-07-26;ARGOS;ARVOR;SBE41CP_V2;6045;Sophie CRAVATTE;CORIOLIS;NA;157;084;2017-11-20;_;_;-
coriolis;6901675;2015-07-27;ARGOS;ARVOR;SBE41CP;6046;S.CRAVATTE;CORIOLIS;NA;_;073;2017-11-20;_;_;-
coriolis;6901676;2015-07-28;ARGOS;ARVOR;SBE41CP_V2;6047;Sophie CRAVATTE;CORIOLIS;NA;160;084;2019-09-16;_;_;-
coriolis;6901677;2015-07-29;ARGOS;ARVOR;SBE41CP_V2;6048;Sophie CRAVATTE;CORIOLIS;NA;156;084;2017-11-20;_;_;-
coriolis;6901678;2015-07-30;ARGOS;ARVOR;SBE41CP_V2;6049;Sophie CRAVATTE;CORIOLIS;NA;158;084;2017-11-20;_;_;-
coriolis;6901679;2015-03-30;ARGOS;ARVOR;SBE41CP_V2;6050;Christophe MAES;Coriolis;NA;_;134;2020-05-12;_;_;-
coriolis;6901680;2015-03-31;ARGOS;ARVOR;SBE41CP_V2;6056;Christophe MAES;Coriolis;NA;_;176;2020-05-12;_;_;-
coriolis;6901683;2015-01-23;ARGOS;ARVOR;SBE41CP;6052;Christine COATANOAN;CORIOLIS;NA;_;139;2019-04-08;_;_;-
coriolis;6901684;2015-01-24;ARGOS;ARVOR;SBE41CP;6061;Christine COATANOAN;CORIOLIS;NA;_;137;2019-04-08;_;_;-
coriolis;6901685;2015-01-23;ARGOS;ARVOR;SBE41CP;6133;n/a;CORIOLIS;NA;_;144;2019-12-05;_;_;-
coriolis;6901686;2015-01-15;ARGOS;ARVOR;SBE41CP;6137;Christine COATANOAN;CORIOLIS;NA;_;138;2019-04-08;_;_;-
coriolis;6901687;2015-04-02;IRIDIUM;PROVOR_III;SBE41CP_V2;6019;Elodie MARTINEZ;remOcean;NA;388;244;2020-11-03;388;_;-
coriolis;6901688;2014-12-10;IRIDIUM;PROVOR_III;SBE41CP_V2;6020;Herve CLAUSTRE;remOcean;NA;_;402;2020-11-02;402;371;-
coriolis;6901689;2015-01-21;IRIDIUM;PROVOR_III;SBE41CP_V2;6021;Herve CLAUSTRE;remOcean;NA;048;_;-;_;048;-
coriolis;6901690;2015-02-12;ARGOS;PROVOR;SBE41CP;3898;Sabrina SPEICH;GMMC;NA;_;139;2020-04-16;_;_;-
coriolis;6901691;2015-01-23;ARGOS;ARVOR;SBE41CP_V2;6139;Christine COATANOAN;CORIOLIS;NA;150;076;2017-03-16;_;_;-
coriolis;6901692;2015-03-20;ARGOS;ARVOR;SBE41CP;6140;Jose Lluis PELEGRI;TICMOC;NA;_;138;2019-06-12;_;_;-
coriolis;6901693;2015-01-25;ARGOS;ARVOR;SBE41CP;6141;Christine COATANOAN;CORIOLIS;NA;_;145;2019-04-08;_;_;-
coriolis;6901694;2015-01-23;ARGOS;ARVOR;SBE41CP;6142;Christine COATANOAN;CORIOLIS;NA;_;151;2019-04-08;_;_;-
coriolis;6901695;2015-03-18;ARGOS;ARVOR;SBE41CP;6143;Jose Luis Pelegri;TICMOC;NA;_;153;2019-06-12;_;_;-
coriolis;6901696;2015-01-23;ARGOS;ARVOR;SBE41CP_V2;6144;Christine COATANOAN;CORIOLIS;NA;_;135;2019-04-08;_;_;-
coriolis;6901697;2015-03-10;ARGOS;ARVOR;SBE41CP;6182;Jose Luis Pelegri;TICMOC;NA;_;193;2019-06-12;_;_;-
coriolis;6901698;2015-03-19;ARGOS;ARVOR;SBE41CP_V2;6183;Jose Lluis Pelegri;TICMOC;NA;_;138;2019-06-13;_;_;-
coriolis;6901699;2015-03-20;ARGOS;ARVOR;SBE41CP_V2;6184;Jose Lluis Pelegri;TICMOC;NA;189;147;2019-06-12;_;_;-
coriolis;69017;1998-05-10;ARGOS;APEX;SBE41;n/a;Klaus-Peter KOLTERMANN;BSH;NA;_;112;2006-02-07;_;_;-
coriolis;6901700;2015-03-12;ARGOS;ARVOR;SBE41CP_V2;6186;Jose Lluis Pelegri;TICMOC;NA;_;160;2019-06-13;_;_;-
coriolis;6901701;2015-03-19;ARGOS;ARVOR;SBE41CP_V2;6188;Jose Lluis Pelegri;TICMOC;NA;180;147;2019-06-13;_;_;-
coriolis;6901702;2015-04-19;ARGOS;ARVOR;SBE41CP_V2;6185;Jose Lluis Pelegri;Coriolis;NA;165;144;2019-06-12;_;_;-
coriolis;6901703;2015-04-15;ARGOS;ARVOR;SBE41CP_V2;6191;Jose Lluis Pelegri;MAFIA;NA;166;145;2019-06-13;_;_;-
